season,club_name,avg(attacking_short_passing),avg(shooting),avg(power_stamina),avg(skill_long_passing),avg(power_strength),avg(defending_standing_tackle),avg(skill_fk_accuracy),avg(skill_dribbling),avg(dribbling),avg(pace),avg(mentality_aggression),avg(movement_reactions),avg(movement_sprint_speed),avg(passing),avg(movement_acceleration),avg(attacking_heading_accuracy),avg(attacking_finishing),avg(defending),avg(attacking_crossing),avg(power_long_shots),avg(mentality_penalties),avg(power_shot_power),avg(physic),avg(skill_ball_control),year,league,club_name_ext,points,place
10,FC Groningen,66.81818181818181,57.5,69.9090909090909,57.09090909090909,69.86363636363636,54.90909090909091,51.90909090909091,63.13636363636363,65.45454545454545,70.04545454545455,62.31818181818182,67.81818181818181,71.4090909090909,61.45454545454545,68.4090909090909,59.40909090909091,55.36363636363637,54.13636363636363,56.31818181818182,57.59090909090909,53.59090909090909,64.81818181818181,68.04545454545455,67.68181818181819,10,Holland Eredivisie,FC Groningen,60.0,4
11,SV Werder Bremen,68.5,59.266666666666666,66.76666666666667,60.266666666666666,67.1,52.03333333333333,59.266666666666666,64.13333333333334,66.9,67.6,64.4,69.23333333333333,66.86666666666666,63.5,68.7,65.63333333333334,53.53333333333333,51.36666666666667,61.03333333333333,61.86666666666667,57.86666666666667,68.83333333333333,66.43333333333334,69.9,11,German 1. Bundesliga,SV Werder Bremen,42.0,9
08,Newcastle United,66.3225806451613,59.774193548387096,70.58064516129032,58.935483870967744,68.09677419354838,53.516129032258064,53.935483870967744,61.12903225806452,65.35483870967742,73.35483870967742,64.83870967741936,67.2258064516129,74.09677419354838,61.774193548387096,72.29032258064517,65.93548387096774,55.58064516129032,55.41935483870968,60.41935483870968,59.58064516129032,64.61290322580645,66.70967741935483,68.2258064516129,70.48387096774194,08,English Premier League,Newcastle United,34.0,18
10,AS Monaco,65.3225806451613,53.61290322580645,68.87096774193549,57.45161290322581,67.29032258064517,52.483870967741936,51.806451612903224,56.25806451612903,61.74193548387097,70.83870967741936,64.16129032258064,69.0,69.96774193548387,60.064516129032256,71.93548387096774,63.645161290322584,49.903225806451616,53.61290322580645,55.38709677419355,52.903225806451616,58.96774193548387,61.87096774193548,67.03225806451613,66.58064516129032,10,French Ligue 1,AS Monaco,44.0,18
12,CA Osasuna,62.806451612903224,53.87096774193548,67.3225806451613,59.064516129032256,66.87096774193549,55.96774193548387,52.54838709677419,59.12903225806452,61.903225806451616,65.16129032258064,65.41935483870968,65.51612903225806,65.6774193548387,59.064516129032256,64.41935483870968,54.12903225806452,49.54838709677419,52.354838709677416,52.87096774193548,52.54838709677419,53.45161290322581,66.29032258064517,66.51612903225806,65.3225806451613,12,Spain Primera Division,CA Osasuna,39.0,16
11,West Bromwich Albion,64.88888888888889,56.22222222222222,66.22222222222223,58.81481481481482,69.14814814814815,53.888888888888886,53.629629629629626,58.7037037037037,61.96296296296296,65.81481481481481,62.51851851851852,64.03703703703704,65.66666666666667,60.407407407407405,65.88888888888889,61.51851851851852,54.592592592592595,53.2962962962963,58.03703703703704,54.25925925925926,54.148148148148145,64.14814814814815,67.11111111111111,65.96296296296296,11,English Premier League,West Bromwich Albion,47.0,10
10,SC Heerenveen,63.4,53.75,70.6,54.75,66.4,53.15,44.55,58.5,62.55,70.55,61.8,67.0,71.05,58.65,70.0,56.95,49.55,53.5,54.5,53.85,52.45,64.2,66.5,65.7,10,Holland Eredivisie,SC Heerenveen,41.0,12
07,Atalanta,65.26315789473684,61.89473684210526,67.0,59.578947368421055,70.10526315789474,58.63157894736842,60.21052631578947,60.63157894736842,63.1578947368421,68.52631578947368,63.10526315789474,64.94736842105263,67.73684210526316,62.94736842105263,69.63157894736842,64.21052631578948,61.10526315789474,58.36842105263158,63.63157894736842,60.73684210526316,62.26315789473684,64.05263157894737,67.6842105263158,65.94736842105263,07,Italian Serie A,Atalanta,48.0,9
08,Lecce,64.39285714285714,56.25,67.57142857142857,57.5,68.5,58.57142857142857,52.392857142857146,57.17857142857143,60.785714285714285,70.25,66.14285714285714,69.28571428571429,69.32142857142857,58.92857142857143,71.25,60.57142857142857,52.142857142857146,58.5,54.42857142857143,55.75,62.535714285714285,62.17857142857143,67.78571428571429,62.285714285714285,08,Italian Serie A,Lecce,30.0,20
12,Manchester United,73.0,57.6,69.16666666666667,65.03333333333333,63.96666666666667,54.833333333333336,53.0,67.06666666666666,69.26666666666667,74.06666666666666,64.63333333333334,73.2,74.33333333333333,66.23333333333333,73.93333333333334,64.0,54.13333333333333,53.8,62.96666666666667,56.43333333333333,63.9,64.96666666666667,65.66666666666667,72.13333333333334,12,English Premier League,Manchester United,89.0,1
11,Catania,70.0909090909091,61.31818181818182,66.22727272727273,65.22727272727273,65.27272727272727,60.18181818181818,57.77272727272727,67.18181818181819,69.0,70.5,68.95454545454545,72.5,69.0909090909091,66.5909090909091,72.27272727272727,61.90909090909091,55.54545454545455,57.5,65.4090909090909,63.13636363636363,64.13636363636364,71.86363636363636,66.18181818181819,71.18181818181819,11,Italian Serie A,Catania,48.0,11
10,CA Osasuna,63.40625,56.625,68.34375,57.6875,67.25,51.6875,57.625,63.40625,65.25,70.75,63.15625,68.0,71.1875,61.03125,70.0625,60.8125,53.84375,51.125,56.09375,55.375,56.6875,64.96875,66.75,66.78125,10,Spain Primera Division,CA Osasuna,47.0,9
07,Derby County,64.95652173913044,56.65217391304348,72.30434782608695,58.34782608695652,70.34782608695652,54.52173913043478,51.52173913043478,56.26086956521739,61.869565217391305,72.43478260869566,66.08695652173913,67.26086956521739,73.6086956521739,60.04347826086956,70.8695652173913,64.56521739130434,51.391304347826086,56.56521739130435,57.17391304347826,55.34782608695652,66.47826086956522,64.34782608695652,70.21739130434783,67.73913043478261,07,English Premier League,Derby County,11.0,20
07,VfB Stuttgart,70.6086956521739,56.17391304347826,68.8695652173913,58.608695652173914,64.95652173913044,54.47826086956522,54.82608695652174,63.52173913043478,66.6086956521739,74.0,62.08695652173913,66.56521739130434,74.26086956521739,64.34782608695652,73.52173913043478,67.04347826086956,51.0,56.82608695652174,63.47826086956522,54.95652173913044,61.52173913043478,64.56521739130434,65.56521739130434,70.91304347826087,07,German 1. Bundesliga,VfB Stuttgart,52.0,6
08,Fulham,62.73076923076923,56.11538461538461,68.76923076923077,53.84615384615385,65.73076923076923,49.88461538461539,50.53846153846154,56.84615384615385,61.19230769230769,74.38461538461539,60.80769230769231,62.96153846153846,74.6923076923077,58.34615384615385,73.88461538461539,63.07692307692308,50.76923076923077,53.19230769230769,58.76923076923077,56.61538461538461,61.96153846153846,64.1923076923077,65.61538461538461,66.73076923076923,08,English Premier League,Fulham,53.0,7
12,PSV,67.84615384615384,56.53846153846154,67.53846153846153,61.07692307692308,68.46153846153847,56.34615384615385,54.26923076923077,65.0,66.73076923076923,70.11538461538461,58.23076923076923,67.57692307692308,70.11538461538461,61.53846153846154,70.1923076923077,62.03846153846154,52.53846153846154,54.5,57.57692307692308,55.46153846153846,59.61538461538461,67.57692307692308,66.03846153846153,69.96153846153847,12,Holland Eredivisie,PSV,69.0,2
07,Sevilla FC,70.1304347826087,63.82608695652174,76.04347826086956,63.95652173913044,71.0,52.95652173913044,58.04347826086956,65.6086956521739,69.04347826086956,76.3913043478261,68.82608695652173,72.0,77.08695652173913,65.43478260869566,75.30434782608695,71.21739130434783,60.56521739130435,59.130434782608695,62.391304347826086,63.21739130434783,68.6086956521739,68.3913043478261,72.1304347826087,72.78260869565217,07,Spain Primera Division,Sevilla FC,64.0,5
13,Cagliari,63.607142857142854,52.785714285714285,66.82142857142857,57.892857142857146,65.35714285714286,55.214285714285715,51.32142857142857,62.92857142857143,64.92857142857143,70.0,63.607142857142854,62.67857142857143,70.14285714285714,58.82142857142857,69.85714285714286,59.25,46.82142857142857,52.642857142857146,57.107142857142854,55.464285714285715,55.107142857142854,61.964285714285715,65.35714285714286,67.78571428571429,13,Italian Serie A,Cagliari,39.0,15
08,Grenoble Foot 38,61.275862068965516,53.241379310344826,62.86206896551724,53.55172413793103,64.65517241379311,52.37931034482759,47.44827586206897,52.13793103448276,57.241379310344826,65.44827586206897,60.310344827586206,61.827586206896555,65.20689655172414,55.827586206896555,65.79310344827586,61.44827586206897,49.3448275862069,53.86206896551724,52.58620689655172,53.48275862068966,58.03448275862069,58.10344827586207,63.241379310344826,62.55172413793103,08,French Ligue 1,Grenoble Foot 38,44.0,13
12,Lazio,72.34782608695652,62.21739130434783,67.26086956521739,65.21739130434783,73.08695652173913,66.0,58.608695652173914,69.08695652173913,70.43478260869566,71.52173913043478,74.26086956521739,72.34782608695652,72.0,65.91304347826087,70.95652173913044,66.43478260869566,54.608695652173914,62.08695652173913,64.0,66.69565217391305,64.47826086956522,74.56521739130434,71.78260869565217,73.3913043478261,12,Italian Serie A,Lazio,61.0,7
13,Livorno,64.5909090909091,53.18181818181818,69.95454545454545,56.04545454545455,69.95454545454545,55.09090909090909,47.36363636363637,62.54545454545455,64.54545454545455,68.72727272727273,59.45454545454545,65.77272727272727,68.9090909090909,57.63636363636363,68.5909090909091,64.45454545454545,49.72727272727273,54.22727272727273,55.5,54.0,49.31818181818182,61.81818181818182,67.63636363636364,67.13636363636364,13,Italian Serie A,Livorno,25.0,20
10,Bolton Wanderers,68.74074074074075,59.629629629629626,73.51851851851852,59.74074074074074,71.18518518518519,55.2962962962963,52.96296296296296,63.81481481481482,66.14814814814815,72.11111111111111,67.4074074074074,70.51851851851852,72.55555555555556,63.74074074074074,71.70370370370371,65.81481481481481,56.74074074074074,54.55555555555556,59.629629629629626,58.407407407407405,52.77777777777778,68.66666666666667,70.96296296296296,69.51851851851852,10,English Premier League,Bolton Wanderers,46.0,14
12,Paris Saint-Germain,71.61538461538461,60.11538461538461,69.61538461538461,65.26923076923077,68.92307692307692,59.96153846153846,55.15384615384615,66.57692307692308,68.6923076923077,71.8076923076923,67.57692307692308,70.57692307692308,71.88461538461539,65.8076923076923,71.8076923076923,65.38461538461539,55.84615384615385,58.19230769230769,62.0,60.11538461538461,61.5,70.46153846153847,68.96153846153847,71.76923076923077,12,French Ligue 1,Paris Saint-Germain,83.0,1
10,Brescia,67.95833333333333,55.125,70.25,62.75,68.625,59.125,51.208333333333336,59.416666666666664,63.375,70.875,62.166666666666664,67.83333333333333,71.58333333333333,63.958333333333336,70.0,59.083333333333336,48.291666666666664,56.166666666666664,60.625,58.916666666666664,55.458333333333336,66.66666666666667,67.70833333333333,67.0,10,Italian Serie A,Brescia,32.0,19
11,Toulouse Football Club,67.88,54.32,70.48,61.44,66.56,58.08,50.08,62.76,64.52,70.12,63.92,66.76,70.0,62.6,70.04,57.4,52.24,56.72,62.16,52.8,54.28,61.64,66.96,66.0,11,French Ligue 1,Toulouse Football Club,56.0,8
10,Palermo,67.16666666666667,58.125,75.33333333333333,60.416666666666664,71.75,58.166666666666664,54.708333333333336,61.541666666666664,64.875,74.375,67.83333333333333,69.04166666666667,75.20833333333333,62.458333333333336,73.33333333333333,63.166666666666664,52.291666666666664,55.833333333333336,59.458333333333336,61.791666666666664,56.625,68.625,71.875,67.20833333333333,10,Italian Serie A,Palermo,56.0,8
10,Sevilla FC,70.33333333333333,60.53333333333333,68.9,63.3,69.96666666666667,53.46666666666667,58.86666666666667,69.26666666666667,70.66666666666667,74.43333333333334,64.86666666666666,72.93333333333334,75.03333333333333,66.03333333333333,73.66666666666667,63.93333333333333,56.36666666666667,52.63333333333333,61.13333333333333,60.86666666666667,58.233333333333334,70.06666666666666,68.6,72.83333333333333,10,Spain Primera Division,Sevilla FC,58.0,5
08,FC Girondins de Bordeaux,72.65,63.85,73.4,65.5,72.85,61.4,56.45,65.55,69.0,75.25,68.3,74.15,75.15,66.35,75.45,71.1,60.05,65.05,60.7,64.45,72.1,66.9,72.05,71.75,08,French Ligue 1,FC Girondins de Bordeaux,80.0,1
07,Heracles Almelo,54.15,47.1,68.35,50.6,65.8,44.6,44.5,57.0,58.5,64.35,58.15,60.3,64.8,50.6,63.65,56.45,46.15,47.5,47.25,44.65,50.8,49.45,65.05,59.9,07,Holland Eredivisie,Heracles Almelo,32.0,14
13,AS Saint-Étienne,71.38095238095238,57.666666666666664,75.52380952380952,67.28571428571429,72.0952380952381,64.38095238095238,55.714285714285715,64.61904761904762,66.76190476190476,71.33333333333333,67.85714285714286,69.66666666666667,71.38095238095238,66.9047619047619,71.23809523809524,65.0,53.0,63.095238095238095,65.95238095238095,61.904761904761905,56.904761904761905,66.61904761904762,72.14285714285714,69.57142857142857,13,French Ligue 1,AS Saint-Étienne,69.0,4
12,Roma,72.61904761904762,62.0,70.42857142857143,67.61904761904762,67.04761904761905,63.0,56.095238095238095,70.0,71.28571428571429,69.76190476190476,74.57142857142857,73.95238095238095,68.9047619047619,67.80952380952381,70.76190476190476,67.76190476190476,57.666666666666664,60.76190476190476,66.19047619047619,62.61904761904762,62.714285714285715,71.9047619047619,69.52380952380952,74.95238095238095,12,Italian Serie A,Roma,62.0,6
11,ADO Den Haag,61.88,51.12,64.84,55.96,67.04,50.04,46.08,60.84,62.32,66.88,61.28,62.96,67.68,56.44,66.28,58.24,47.8,50.12,53.72,51.12,51.44,58.52,65.28,63.92,11,Holland Eredivisie,ADO Den Haag,32.0,15
10,Deportivo de La Coruña,67.2258064516129,59.0,69.06451612903226,63.12903225806452,67.96774193548387,51.70967741935484,57.38709677419355,61.96774193548387,65.06451612903226,71.90322580645162,62.096774193548384,70.03225806451613,72.16129032258064,63.935483870967744,71.54838709677419,60.12903225806452,57.03225806451613,52.61290322580645,61.064516129032256,59.58064516129032,61.0,63.41935483870968,67.19354838709677,67.70967741935483,10,Spain Primera Division,Deportivo de La Coruña,43.0,18
10,Everton,67.41935483870968,57.483870967741936,69.35483870967742,60.41935483870968,70.45161290322581,56.41935483870968,47.096774193548384,56.87096774193548,62.516129032258064,71.19354838709677,67.03225806451613,67.2258064516129,72.03225806451613,61.935483870967744,70.16129032258064,65.38709677419355,50.67741935483871,58.064516129032256,62.45161290322581,60.064516129032256,49.096774193548384,71.0,69.38709677419355,70.0,10,English Premier League,Everton,54.0,7
13,Stoke City,67.48148148148148,55.074074074074076,69.55555555555556,61.333333333333336,69.92592592592592,55.96296296296296,51.48148148148148,61.77777777777778,63.74074074074074,68.29629629629629,65.88888888888889,65.96296296296296,68.29629629629629,61.48148148148148,68.25925925925925,63.96296296296296,51.925925925925924,55.333333333333336,58.22222222222222,54.370370370370374,61.111111111111114,61.96296296296296,68.66666666666667,66.44444444444444,13,English Premier League,Stoke City,50.0,9
09,Bayer 04 Leverkusen,73.04761904761905,58.0,70.33333333333333,64.47619047619048,67.9047619047619,56.19047619047619,51.23809523809524,64.28571428571429,67.95238095238095,73.66666666666667,63.285714285714285,71.38095238095238,73.9047619047619,66.19047619047619,73.23809523809524,67.23809523809524,54.0,58.904761904761905,62.57142857142857,55.714285714285715,64.0,63.95238095238095,67.85714285714286,71.66666666666667,09,German 1. Bundesliga,Bayer 04 Leverkusen,59.0,4
08,Valenciennes FC,62.04347826086956,49.56521739130435,66.0,56.869565217391305,68.47826086956522,52.65217391304348,44.78260869565217,53.26086956521739,57.73913043478261,64.47826086956522,63.869565217391305,63.65217391304348,64.73913043478261,56.391304347826086,64.34782608695652,63.0,43.869565217391305,53.69565217391305,51.0,51.56521739130435,56.04347826086956,55.391304347826086,66.8695652173913,61.73913043478261,08,French Ligue 1,Valenciennes FC,44.0,12
11,Roda JC Kerkrade,64.63157894736842,57.8421052631579,69.73684210526316,60.526315789473685,71.57894736842105,50.21052631578947,51.36842105263158,60.68421052631579,62.473684210526315,63.31578947368421,60.578947368421055,65.73684210526316,64.42105263157895,60.36842105263158,62.05263157894737,57.8421052631579,54.473684210526315,50.473684210526315,58.26315789473684,59.21052631578947,55.8421052631579,66.3157894736842,68.57894736842105,64.63157894736842,11,Holland Eredivisie,Roda JC Kerkrade,44.0,10
11,Lazio,68.81481481481481,61.22222222222222,70.62962962962963,64.03703703703704,68.81481481481481,62.333333333333336,57.925925925925924,64.33333333333333,66.92592592592592,68.92592592592592,71.44444444444444,72.51851851851852,69.29629629629629,64.70370370370371,68.48148148148148,66.74074074074075,54.18518518518518,60.48148148148148,62.666666666666664,65.18518518518519,62.592592592592595,71.92592592592592,69.88888888888889,71.11111111111111,11,Italian Serie A,Lazio,62.0,4
07,Stade Malherbe Caen,62.95454545454545,54.27272727272727,67.81818181818181,53.68181818181818,61.31818181818182,52.31818181818182,49.40909090909091,54.90909090909091,59.40909090909091,69.9090909090909,57.90909090909091,64.31818181818181,70.72727272727273,57.68181818181818,68.81818181818181,58.09090909090909,52.40909090909091,54.77272727272727,55.90909090909091,51.04545454545455,59.86363636363637,58.77272727272727,62.77272727272727,63.5,07,French Ligue 1,Stade Malherbe Caen,51.0,11
